t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
3.425,-0.2816730032619339,1.9800657360889315,-1.2217242716782408,1.6390325811774293,-3.0002863664597688,-7.505965914212172,-0.5209045691976977,1.9588671079186628
3.426,-0.2806431953501277,1.9802119575701158,-1.2200230264674072,1.6373336513300276,-3.0008064349843795,-7.504002393723206,-0.5192651053382563,1.9682244335181922
3.427,-0.2796165655066189,1.9803571840186514,-1.2183181109597627,1.6356262620463407,-3.001324860384272,-7.502029513150053,-0.5176184180517134,1.977589779894677
3.428,-0.2785931290021478,1.980501418447559,-1.2166094883001566,1.6339104351699947,-3.0018416354496873,-7.500047264575048,-0.5159644593626894,1.986963195162143
3.429,-0.277572901199118,1.9806446638708077,-1.2148971214923026,1.632186192813246,-3.0023567529228976,-7.498055640031722,-0.5143031813269608,1.996344727658981
3.43,-0.2765558975516737,1.9807869233033089,-1.2131809733992287,1.6304535573594385,-3.0028702054981706,-7.496054631504357,-0.5126345360333429,2.0057344259437144
3.431,-0.2755421336057709,1.980928199760905,-1.2114610067437368,1.628712551465489,-3.003381985821735,-7.494044230927543,-0.5109584756056317,2.015132338790627
3.432,-0.2745316249992323,1.9810684962603593,-1.2097371841088544,1.6269631980643862,-3.003892086491754,-7.492024430185729,-0.5092749522046048,2.0245385151853155
3.433,-0.2735243874618125,1.98120781581934,-1.208009467938319,1.6252055203677278,-3.0044005000582956,-7.489995221112808,-0.5075839180300933,2.033953004320075
3.434,-0.2725204368152461,1.9813461614564043,-1.2062778205370501,1.6234395418682617,-3.0049072190233077,-7.487956595491676,-0.5058853253231097,2.0433758555891846
3.435,-0.27151978897329615,1.9814835361909764,-1.2045422040716454,1.6216652863424679,-3.005412235840597,-7.485908545053828,-0.5041791263680493,2.0528071185840417
3.436,-0.27052245994179286,1.9816199430433277,-1.202802580570877,1.6198827778531577,-3.00591554291581,-7.483851061478942,-0.5024652734949592,2.0622468430881553
3.437,-0.26952846581866885,1.9817553850345493,-1.2010589119262014,1.6180920407520911,-3.0064171326064164,-7.481784136394477,-0.50074371908187,2.0716950790720228
3.438,-0.2685378227939817,1.9818898651865264,-1.199311159892276,1.6162930996826383,-3.0069169972216994,-7.4797077613752885,-0.4990144155572126,2.081151876687804
3.439,-0.2675505471499422,1.9820233865219063,-1.1975592860874928,1.6144859795824402,-3.0074151290227418,-7.477621927943233,-0.4972773154022927,2.090617286263887
3.44,-0.26656665526091716,1.9821559520640668,-1.195803251994508,1.6126707056861176,-3.007911520222426,-7.475526627566805,-0.49553237115385274,2.100091358299268
3.441,-0.26558616359344267,1.982287564837079,-1.1940430189607993,1.6108473035279967,-3.008406162985428,-7.473421851660767,-0.4937795354067021,2.1095741434577646
3.442,-0.2646090887062139,1.9824182278656708,-1.1922785481992144,1.609015798944856,-3.0088990494282237,-7.471307591585792,-0.4920187608164258,2.1190656925620757
3.443,-0.2636354472500849,1.9825479441751839,-1.1905098007885546,1.607176218078713,-3.0093901716190885,-7.46918383864813,-0.49025000010218006,2.1285660565876237
3.444,-0.2626652559680386,1.982676716791531,-1.1887367376741396,1.6053285873796221,-3.0098795215781142,-7.467050584099258,-0.4884732060495545,2.1380752866562767
3.445,-0.2616985316951647,1.9828045487411499,-1.1869593196684083,1.6034729336085165,-3.01036709127722,-7.464907819135575,-0.4866883315135331,2.1475934340298113
3.446,-0.2607352913586247,1.9829314430509526,-1.1851775074515194,1.6016092838400593,-3.0108528726401707,-7.462755534898073,-0.48489532942152275,2.1571205501032513
3.447,-0.25977555197760277,1.9830574027482744,-1.1833912615719668,1.5997376654655469,-3.0113368575426014,-7.460593722472059,-0.4830941527764876,2.166656686397922
3.448,-0.2588193306632531,1.9831824308608186,-1.1816005424472047,1.597858106195814,-3.0118190378120446,-7.458422372886852,-0.48128475466014886,2.1762018945543966
3.449,-0.25786664461863507,1.9833065304165987,-1.1798053103642832,1.5959706340641768,-3.012299405227963,-7.456241477115504,-0.4794670882362809,2.1857562263251937
3.45,-0.2569175111386367,1.9834297044438778,-1.1780055254805037,1.59407527742942,-3.012777951521787,-7.454051026074555,-0.4776411067541085,2.195319733567214
3.451,-0.25597194760989556,1.983551955971105,-1.176201147824088,1.592172064978801,-3.0132546683769563,-7.451851010623783,-0.4758067635517915,2.2048924682339917
3.452,-0.2550299715106966,1.9836732880268497,-1.1743921372948392,1.5902610257310605,-3.01372954742897,-7.449641421565946,-0.4739640120599743,2.2144744823678058
3.453,-0.25409160041087436,1.9837937036397308,-1.1725784536648545,1.588342189039519,-3.014202580265435,-7.447422249646597,-0.4721128058054898,2.2240658280913586
3.454,-0.25315685197168547,1.9839132058383466,-1.1707600565792045,1.586415584595135,-3.0146737584261314,-7.4451934855538395,-0.4702530984150867,2.2336665575994767
3.455,-0.25222574394569297,1.9840317976511974,-1.168936905556677,1.584481242429658,-3.0151430734030695,-7.442955119918169,-0.46838484361932825,2.243276723150296
3.456,-0.25129829417661925,1.9841494821066081,-1.167108959990494,1.5825391929187596,-3.0156105166405633,-7.440707143312275,-0.4665079952565286,2.252896377056448
3.457,-0.25037452059919635,1.9842662622326477,-1.1652761791490711,1.5805894667852398,-3.0160760795353054,-7.438449546250898,-0.4646225072768424,2.2625255716757846
3.458,-0.24945444123900343,1.9843821410570437,-1.1634385221767667,1.578632095102207,-3.016539753436448,-7.436182319190653,-0.46272833374639616,2.2721643594020704
3.459,-0.24853807421229052,1.9844971216070952,-1.16159594809468,1.5766671092963649,-3.017001529645692,-7.43390545252994,-0.46082542885159966,2.2818127926551455
3.46,-0.2476254377257917,1.9846112069095827,-1.1597484158014335,1.5746945411512578,-3.0174613994173773,-7.431618936608799,-0.4589137469034937,2.2914709238710653
3.461,-0.24671655007652304,1.9847243999906734,-1.157895884073994,1.5727144228105987,-3.017919353958588,-7.429322761708834,-0.4569932423422519,2.301138805491805
3.462,-0.2458114296515671,1.984836703875826,-1.156038311568492,1.570726786781593,-3.0183753844292553,-7.427016918053117,-0.45506386974175983,2.3108164899547945
3.463,-0.24491009492784935,1.9849481215896883,-1.154175656821086,1.5687316659383326,-3.018829481942273,-7.424701395806152,-0.45312558381434137,2.320504029682032
3.464,-0.2440125644718951,1.9850586561559962,-1.1523078782488125,1.566729093525179,-3.0192816375636156,-7.422376185073806,-0.4511783394155545,2.3302014770690747
